clmn1,clmn2,clmn3,clmn4,clmn5,clmn6,clmn7,clmn8,clmn9,clmn10,clmn11,clmn12,clmn13,clmn14,clmn15,clmn16,clmn17,clmn18,clmn19,clmn20,clmn21,clmn22,clmn23,clmn24,lbl,Out_num
11,9,2.199138726,512.5,1,1,400.0,462.5,200.0,3.0,500.0,0.005,0,0,1,0,1,0,0,0,0,1,0,0,False,0.0026327104875
10,13,3.649710337,400.0,2,5,587.5,375.0,200.0,3.0,500.0,0.015,0,0,1,0,0,1,0,0,0,0,1,0,False,0.00357826025
2,3,2.049944723,587.5,3,4,375.0,362.5,100.0,3.0,300.0,0.05,0,0,0,1,0,0,1,0,1,0,0,0,False,0.00255351525
5,2,2.398720168,550.0,5,2,562.5,600.0,300.0,2.0,400.0,0.04,0,1,0,0,0,1,0,0,1,0,0,0,True,5.097750000000001e-09
1,9,3.447703837,437.5,4,3,525.0,350.0,300.0,4.0,1000.0,0.035,1,0,0,0,0,0,0,1,1,0,0,0,True,3.808e-06
6,2,2.608747197,500.0,4,1,612.5,387.5,200.0,2.0,400.0,0.025,0,1,0,0,0,0,1,0,0,0,0,1,True,7.5e-09
11,2,2.156862474,625.0,5,2,575.0,500.0,200.0,4.0,600.0,0.05,0,0,0,1,0,0,1,0,0,0,1,0,False,0.02461524205
10,7,4.047351733,412.5,2,3,425.0,412.5,300.0,3.0,700.0,0.045,0,0,1,0,1,0,0,0,0,0,0,1,False,0.0247314834
11,1,4.697912892,475.0,1,1,462.5,462.5,200.0,5.0,700.0,0.035,0,0,1,0,0,0,0,1,0,0,0,1,False,0.0208132664
4,5,0.442987253,375.0,7,2,350.0,550.0,100.0,1.0,100.0,0.045,1,0,0,0,0,0,1,0,1,0,0,0,True,5.856499999999999e-09
8,1,2.834231992,337.5,1,1,400.0,562.5,300.0,3.0,600.0,0.035,0,0,0,1,0,0,1,0,0,1,0,0,False,0.0170677936
4,5,6.341224714,475.0,3,6,325.0,362.5,300.0,3.0,600.0,0.01,0,1,0,0,0,1,0,0,1,0,0,0,True,0.000715285675
6,3,2.461060375,500.0,1,6,587.5,425.0,300.0,3.0,700.0,0.005,1,0,0,0,0,1,0,0,0,0,0,1,True,4.1671249999999995e-09
13,1,2.262973123,337.5,2,2,325.0,425.0,200.0,3.0,400.0,0.005,1,0,0,0,0,1,0,0,0,0,1,0,True,4.1671249999999995e-09
8,9,0.689947691,412.5,4,4,612.5,512.5,300.0,3.0,800.0,0.03,0,0,1,0,0,1,0,0,0,0,1,0,False,0.002489698575
10,5,3.329277571,387.5,3,6,487.5,362.5,300.0,4.0,800.0,0.025,1,0,0,0,0,0,1,0,0,0,0,1,True,1.494e-07
7,11,5.715791129,537.5,2,2,337.5,375.0,400.0,4.0,900.0,0.03,0,0,1,0,0,1,0,0,0,0,1,0,False,0.031500493375
13,7,2.951926221,512.5,4,3,462.5,312.5,300.0,2.0,600.0,0.05,1,0,0,0,0,0,0,1,1,0,0,0,True,6.53225e-09
8,7,2.016574846,387.5,2,5,350.0,475.0,300.0,2.0,600.0,0.04,0,0,0,1,0,0,1,0,1,0,0,0,False,0.01411248825
5,2,1.510602907,525.0,1,7,612.5,325.0,200.0,3.0,500.0,0.005,1,0,0,0,0,1,0,0,0,0,1,0,True,4.1671249999999995e-09
3,5,4.961098998,587.5,1,5,387.5,312.5,300.0,3.0,500.0,0.035,0,0,1,0,0,0,1,0,0,0,0,1,False,0.01233673
8,7,3.97925323,562.5,3,2,487.5,600.0,200.0,1.0,200.0,0.005,0,0,1,0,0,0,1,0,0,0,0,1,True,0.0001717590875
12,6,2.135916508,312.5,2,1,425.0,350.0,300.0,3.0,700.0,0.035,1,0,0,0,0,1,0,0,1,0,0,0,True,3.604e-09
3,10,1.950338982,375.0,1,4,587.5,525.0,200.0,3.0,600.0,0.025,0,1,0,0,0,0,1,0,0,0,0,1,True,3.72e-07
2,3,0.040988143,312.5,5,2,362.5,337.5,100.0,1.0,100.0,0.025,0,1,0,0,0,0,0,1,0,0,1,0,True,4.2e-30
10,11,1.274481637,500.0,2,2,387.5,562.5,200.0,4.0,700.0,0.05,0,0,0,1,0,0,0,1,0,0,0,1,False,0.022640595075
2,9,1.896324981,400.0,2,1,625.0,562.5,300.0,3.0,700.0,0.05,0,0,0,1,1,0,0,0,0,0,1,0,False,0.02773891035
1,13,1.971617299,437.5,4,5,350.0,612.5,200.0,3.0,400.0,0.025,0,1,0,0,0,1,0,0,0,0,1,0,True,5.37e-10
12,3,4.248568258,462.5,1,1,587.5,387.5,200.0,3.0,600.0,0.05,0,1,0,0,0,1,0,0,0,1,0,0,True,0.0001057441499999
13,3,1.314393296,587.5,2,3,625.0,325.0,400.0,4.0,1000.0,0.03,0,1,0,0,0,0,1,0,0,0,1,0,True,2.0215e-05
3,2,1.882316948,437.5,2,1,512.5,387.5,100.0,3.0,300.0,0.03,0,0,0,1,0,1,0,0,0,1,0,0,False,0.0011647454
13,4,0.566815177,512.5,4,4,575.0,587.5,300.0,1.0,300.0,0.025,0,0,0,1,0,0,1,0,0,1,0,0,True,0.000230148
0,11,2.737054872,600.0,2,1,550.0,450.0,200.0,4.0,600.0,0.035,0,1,0,0,0,0,0,1,0,0,0,1,True,3.332e-06
12,7,0.983481145,625.0,4,8,512.5,450.0,400.0,3.0,800.0,0.035,1,0,0,0,1,0,0,0,1,0,0,0,True,3.604e-09
8,6,0.798651096,550.0,4,4,600.0,525.0,300.0,2.0,500.0,0.04,0,1,0,0,0,1,0,0,0,1,0,0,True,6.457500000000001e-10
12,4,1.874276841,425.0,1,5,487.5,625.0,400.0,3.0,900.0,0.02,0,0,0,1,0,0,1,0,0,0,1,0,False,0.016368240625
11,3,3.887296102,500.0,3,4,525.0,562.5,200.0,4.0,700.0,0.02,0,0,1,0,1,0,0,0,1,0,0,0,False,0.0099156607
5,12,3.10635027,550.0,2,1,312.5,450.0,300.0,4.0,800.0,0.005,1,0,0,0,0,1,0,0,0,0,0,1,True,1.1747500000000001e-07
9,6,2.301853058,550.0,1,4,500.0,625.0,300.0,3.0,800.0,0.015,0,0,1,0,0,1,0,0,0,1,0,0,False,0.006118306
13,6,6.728431116,600.0,2,2,375.0,375.0,400.0,3.0,900.0,0.045,0,0,1,0,0,0,0,1,0,0,1,0,False,0.0782580331
10,13,3.092910944,537.5,9,3,600.0,562.5,200.0,2.0,400.0,0.04,0,0,1,0,0,0,0,1,1,0,0,0,False,0.002397992625
9,12,1.56737331,625.0,1,2,350.0,612.5,200.0,1.0,200.0,0.03,0,0,0,1,1,0,0,0,0,0,0,1,True,0.00010701275
6,3,6.884682772,412.5,2,1,350.0,312.5,300.0,4.0,600.0,0.025,0,0,1,0,0,1,0,0,0,0,1,0,False,0.0238133826
3,4,3.077520233,412.5,6,4,400.0,537.5,400.0,3.0,900.0,0.005,1,0,0,0,1,0,0,0,0,0,1,0,True,5.272500000000001e-07
3,12,2.354276531,312.5,3,1,512.5,487.5,300.0,4.0,800.0,0.05,1,0,0,0,0,0,1,0,0,0,1,0,True,1.68925e-08
8,11,2.512278705,400.0,1,1,387.5,350.0,300.0,3.0,700.0,0.04,0,0,1,0,1,0,0,0,0,0,0,1,False,0.010175552625
0,12,5.726883153,512.5,2,3,512.5,350.0,200.0,3.0,500.0,0.015,0,0,1,0,0,0,0,1,0,0,1,0,False,0.01054954975
7,5,1.616578196,337.5,3,4,350.0,500.0,300.0,3.0,600.0,0.02,1,0,0,0,0,0,1,0,0,0,1,0,True,2.47775e-09
11,1,5.966575727,462.5,2,1,437.5,575.0,200.0,5.0,700.0,0.04,0,1,0,0,0,1,0,0,1,0,0,0,False,0.0016513854
7,12,2.394773804,400.0,4,6,587.5,487.5,300.0,3.0,800.0,0.035,0,0,1,0,1,0,0,0,1,0,0,0,False,0.008802674
4,8,0.663862611,312.5,2,4,312.5,312.5,300.0,2.0,500.0,0.005,0,0,1,0,1,0,0,0,0,0,1,0,True,0.0005519572125
10,11,1.053480136,625.0,6,2,587.5,587.5,200.0,3.0,500.0,0.01,0,0,1,0,0,1,0,0,0,0,0,1,True,0.00070816655
7,6,2.730215758,550.0,2,1,600.0,462.5,300.0,3.0,500.0,0.035,0,0,0,1,0,1,0,0,0,1,0,0,False,0.0115527436
12,11,5.466746747,550.0,2,9,550.0,400.0,200.0,3.0,600.0,0.02,1,0,0,0,0,0,0,1,0,1,0,0,True,1.01475e-06
9,6,5.235520285,375.0,6,1,400.0,425.0,300.0,3.0,700.0,0.015,0,1,0,0,0,0,0,1,0,1,0,0,True,0.000374255
3,0,4.723846368,600.0,1,1,375.0,412.5,300.0,5.0,900.0,0.04,0,0,1,0,0,0,1,0,0,0,1,0,False,0.03978675015
0,5,0.683710616,550.0,3,2,375.0,437.5,300.0,2.0,400.0,0.035,0,0,1,0,0,1,0,0,0,0,0,1,True,0.0001465232
4,0,6.159629146,437.5,2,4,450.0,500.0,200.0,3.0,400.0,0.02,0,1,0,0,1,0,0,0,1,0,0,0,True,3.698585e-05
13,12,1.257253375,350.0,7,2,362.5,437.5,200.0,1.0,200.0,0.005,0,0,1,0,0,1,0,0,0,0,0,1,True,5.735e-07
2,13,0.328630386,512.5,8,3,375.0,462.5,200.0,2.0,300.0,0.005,0,1,0,0,0,0,0,1,0,0,1,0,True,1.1701250000000001e-17
9,12,0.216296546,362.5,3,2,387.5,487.5,200.0,2.0,400.0,0.05,0,0,1,0,1,0,0,0,0,0,1,0,True,0.0001001920999999
1,4,4.807855508,462.5,5,1,425.0,400.0,300.0,3.0,600.0,0.05,1,0,0,0,1,0,0,0,1,0,0,0,True,4.79225e-07
4,6,2.097624393,337.5,3,1,450.0,562.5,100.0,2.0,200.0,0.04,0,1,0,0,1,0,0,0,0,1,0,0,True,1.0395e-18
12,6,4.238263473,562.5,1,1,325.0,450.0,300.0,4.0,1000.0,0.015,1,0,0,0,0,0,0,1,0,0,0,1,True,1.205e-05
13,6,3.255029563,475.0,2,4,462.5,437.5,300.0,3.0,500.0,0.02,0,0,1,0,1,0,0,0,1,0,0,0,False,0.0032870486
13,11,0.480912564,587.5,6,3,500.0,425.0,200.0,3.0,500.0,0.04,0,1,0,0,0,0,1,0,0,0,0,1,True,1.68e-10
11,5,5.650960471,575.0,1,4,487.5,375.0,300.0,5.0,1100.0,0.005,0,0,0,1,0,0,1,0,0,0,0,1,False,0.0652040061875
12,4,3.16335382,625.0,6,3,350.0,450.0,300.0,3.0,800.0,0.025,0,1,0,0,0,0,0,1,0,1,0,0,True,6.7815e-05
5,10,3.674403573,337.5,1,2,562.5,375.0,300.0,5.0,1100.0,0.05,0,1,0,0,0,1,0,0,0,0,1,0,False,0.002010830275
11,1,6.982664862,512.5,1,4,550.0,400.0,300.0,5.0,900.0,0.04,0,0,0,1,0,0,0,1,0,1,0,0,False,0.074015358375
6,1,1.452512593,350.0,3,1,500.0,337.5,300.0,2.0,400.0,0.05,0,0,1,0,0,1,0,0,0,1,0,0,True,0.00058970775
5,9,8.863216694,325.0,3,8,550.0,425.0,300.0,3.0,700.0,0.045,0,0,0,1,0,0,1,0,0,0,0,1,False,0.09163806275
7,2,1.234836885,462.5,5,4,587.5,612.5,300.0,2.0,500.0,0.045,0,1,0,0,0,0,0,1,0,1,0,0,True,4.667e-09
8,5,1.494304751,537.5,3,8,525.0,500.0,300.0,3.0,600.0,0.025,0,1,0,0,1,0,0,0,0,1,0,0,True,9.66e-08
11,10,6.697363147,587.5,1,3,487.5,337.5,200.0,4.0,700.0,0.02,1,0,0,0,1,0,0,0,0,0,1,0,True,5.010005e-05
9,0,4.033560392,462.5,2,1,475.0,500.0,400.0,4.0,1000.0,0.02,0,0,0,1,0,1,0,0,0,0,0,1,False,0.030830386675
3,1,1.311926435,475.0,6,1,312.5,500.0,300.0,4.0,800.0,0.045,0,1,0,0,1,0,0,0,0,0,0,1,True,4.732e-06
2,12,3.045483504,362.5,1,4,462.5,362.5,300.0,3.0,700.0,0.05,0,1,0,0,0,0,0,1,0,1,0,0,True,4.58925e-05
9,10,3.019712865,537.5,1,2,475.0,600.0,200.0,4.0,700.0,0.05,0,0,0,1,0,1,0,0,1,0,0,0,False,0.0419846079
13,1,2.619538544,437.5,5,3,437.5,437.5,300.0,3.0,600.0,0.025,0,0,1,0,0,0,1,0,0,0,0,1,False,0.0034499916
7,1,1.021035496,387.5,2,1,412.5,425.0,300.0,3.0,700.0,0.02,0,0,0,1,0,1,0,0,1,0,0,0,False,0.0070925129
8,13,2.638677963,625.0,1,3,600.0,475.0,300.0,2.0,500.0,0.035,0,0,1,0,0,1,0,0,0,0,0,1,False,0.0033416524
8,5,1.086532168,550.0,6,8,487.5,612.5,300.0,2.0,400.0,0.005,0,1,0,0,0,0,0,1,0,1,0,0,True,1.5077500000000002e-11
2,3,1.088892745,475.0,7,1,337.5,537.5,300.0,3.0,700.0,0.03,0,0,0,1,1,0,0,0,1,0,0,0,False,0.00893670765
1,8,3.439557298,312.5,2,1,600.0,612.5,300.0,3.0,700.0,0.01,0,1,0,0,0,1,0,0,1,0,0,0,True,4.027075e-05
9,10,6.770290306,450.0,5,3,400.0,525.0,200.0,3.0,500.0,0.05,0,0,1,0,0,0,0,1,0,0,0,1,False,0.039580568075
8,10,6.809317092,375.0,1,1,425.0,412.5,300.0,4.0,800.0,0.01,0,0,0,1,0,0,0,1,0,0,0,1,False,0.045819031375
1,10,3.60866809,450.0,1,1,425.0,475.0,300.0,5.0,1100.0,0.045,1,0,0,0,0,1,0,0,1,0,0,0,True,2.184e-05
5,1,3.092909388,462.5,7,2,612.5,475.0,200.0,4.0,600.0,0.05,1,0,0,0,0,0,0,1,0,1,0,0,True,6.53225e-09
5,13,1.343934489,525.0,1,2,362.5,362.5,400.0,3.0,800.0,0.05,0,1,0,0,1,0,0,0,0,0,1,0,True,5.77825e-06
2,13,1.811902275,475.0,5,1,525.0,400.0,400.0,3.0,900.0,0.005,0,1,0,0,0,0,1,0,0,1,0,0,True,2.927625e-05
0,2,0.60125476,512.5,6,2,412.5,550.0,100.0,2.0,200.0,0.025,0,0,0,1,0,0,1,0,0,1,0,0,True,1.887e-05
4,9,4.046837383,575.0,2,4,487.5,600.0,300.0,2.0,600.0,0.02,0,0,0,1,0,1,0,0,0,0,0,1,False,0.017217556125
0,3,2.663834635,387.5,4,1,612.5,487.5,100.0,3.0,300.0,0.025,1,0,0,0,1,0,0,0,0,0,0,1,True,2.703e-09
11,2,2.837514567,612.5,1,2,437.5,350.0,300.0,4.0,800.0,0.025,0,1,0,0,0,0,1,0,0,0,1,0,True,4.23642e-05
12,13,1.31307787,387.5,1,3,500.0,362.5,400.0,3.0,900.0,0.05,0,1,0,0,0,0,0,1,0,1,0,0,True,1.6095e-05
5,10,1.09338437,412.5,1,3,587.5,512.5,300.0,5.0,1100.0,0.02,0,0,1,0,0,0,1,0,0,0,1,0,False,0.007558617275
6,12,2.960617915,537.5,1,1,625.0,487.5,300.0,4.0,700.0,0.03,0,1,0,0,0,0,0,1,0,0,0,1,True,1.88175e-05
2,7,2.992985466,450.0,1,3,425.0,500.0,300.0,4.0,800.0,0.04,0,0,1,0,0,1,0,0,1,0,0,0,False,0.016631967975
8,4,1.833675941,362.5,4,2,387.5,587.5,400.0,2.0,700.0,0.01,0,1,0,0,0,0,0,1,0,0,0,1,True,1.755e-06
11,3,8.615688116,312.5,3,1,550.0,375.0,200.0,4.0,700.0,0.015,1,0,0,0,0,1,0,0,1,0,0,0,True,0.00051703625
8,9,0.207550028,450.0,8,2,562.5,500.0,300.0,1.0,300.0,0.015,0,0,0,1,0,0,1,0,0,1,0,0,True,0.00015793825
9,2,1.92589674,537.5,3,2,587.5,337.5,300.0,3.0,800.0,0.04,1,0,0,0,0,0,1,0,0,1,0,0,True,4.7302499999999995e-09
6,7,2.186010011,387.5,1,3,512.5,362.5,300.0,3.0,700.0,0.02,0,0,0,1,0,0,0,1,0,0,1,0,False,0.011478013525
9,11,2.291828165,562.5,1,1,487.5,400.0,200.0,3.0,500.0,0.05,0,1,0,0,0,0,0,1,0,0,0,1,True,1.95025e-07
8,2,1.32492091,475.0,3,3,625.0,500.0,400.0,3.0,700.0,0.05,1,0,0,0,0,0,0,1,0,1,0,0,True,6.53225e-09
11,12,1.645650352,575.0,7,2,487.5,400.0,200.0,3.0,600.0,0.02,0,0,0,1,1,0,0,0,0,1,0,0,False,0.0067998656
2,4,2.372637676,587.5,2,5,500.0,362.5,300.0,3.0,600.0,0.03,1,0,0,0,0,0,1,0,0,0,0,1,True,2.9282499999999997e-09
1,9,1.799012731,512.5,1,1,312.5,325.0,300.0,4.0,900.0,0.045,1,0,0,0,1,0,0,0,0,0,1,0,True,1.5145e-08
5,7,1.402818311,487.5,4,2,425.0,387.5,300.0,3.0,600.0,0.045,0,1,0,0,0,0,1,0,0,1,0,0,True,1.6510000000000004e-07
7,8,0.469171877,425.0,2,1,462.5,400.0,200.0,1.0,200.0,0.03,0,0,1,0,0,0,0,1,0,1,0,0,True,6.2725e-08
12,10,2.118493424,537.5,1,2,562.5,500.0,200.0,3.0,600.0,0.05,0,0,0,1,1,0,0,0,1,0,0,0,False,0.0233217180749999
8,12,2.599596998,562.5,1,2,500.0,362.5,400.0,2.0,600.0,0.025,0,0,0,1,0,0,1,0,1,0,0,0,False,0.0118811289
10,11,1.944594309,350.0,1,1,400.0,425.0,200.0,3.0,500.0,0.02,1,0,0,0,1,0,0,0,1,0,0,0,True,2.47775e-09
5,7,1.352255133,362.5,3,3,387.5,575.0,300.0,3.0,600.0,0.01,0,0,1,0,0,0,1,0,1,0,0,0,False,0.001472064425
8,10,5.800599036,512.5,5,5,487.5,375.0,400.0,3.0,800.0,0.045,0,0,1,0,0,0,0,1,1,0,0,0,False,0.0543866921
10,11,6.743398963,587.5,1,1,525.0,337.5,200.0,4.0,700.0,0.035,0,1,0,0,0,1,0,0,0,1,0,0,False,0.002501064
13,4,0.581562548,512.5,2,3,625.0,625.0,300.0,1.0,300.0,0.025,0,0,0,1,1,0,0,0,0,0,0,1,True,0.0002841231
7,11,4.471732866,537.5,1,4,525.0,475.0,300.0,4.0,900.0,0.02,0,0,0,1,0,0,1,0,0,0,1,0,False,0.030653896625
2,0,1.372123306,400.0,9,5,337.5,437.5,100.0,2.0,200.0,0.02,1,0,0,0,0,0,0,1,1,0,0,0,True,2.47775e-09
10,11,2.976547996,500.0,5,2,350.0,487.5,200.0,3.0,500.0,0.045,0,0,1,0,0,1,0,0,0,0,1,0,False,0.00646107865
6,7,0.879431659,375.0,3,1,350.0,587.5,300.0,2.0,500.0,0.02,1,0,0,0,1,0,0,0,0,1,0,0,True,2.47775e-09
1,6,0.803110536,525.0,4,6,437.5,500.0,200.0,3.0,500.0,0.04,0,0,0,1,1,0,0,0,0,0,0,1,False,0.00459908505
6,10,1.910800653,450.0,1,5,562.5,412.5,300.0,4.0,900.0,0.03,0,0,1,0,0,0,1,0,0,1,0,0,False,0.00803283
0,5,3.935413531,325.0,2,9,350.0,612.5,300.0,2.0,400.0,0.035,1,0,0,0,0,0,1,0,0,0,0,1,True,3.604e-09
12,2,2.416275979,400.0,2,1,400.0,587.5,200.0,3.0,500.0,0.01,0,0,1,0,1,0,0,0,0,0,1,0,False,0.002111910125
5,0,3.375183342,337.5,1,1,425.0,600.0,300.0,4.0,600.0,0.01,1,0,0,0,0,1,0,0,0,1,0,0,True,2.9282499999999997e-09
7,3,3.09206714,600.0,6,6,450.0,412.5,300.0,3.0,600.0,0.01,0,1,0,0,0,0,0,1,0,0,0,1,True,5.7525e-06
3,11,2.43914816,350.0,3,1,500.0,400.0,200.0,4.0,700.0,0.035,1,0,0,0,0,1,0,0,0,1,0,0,True,3.604e-09
9,13,4.139615714,375.0,7,2,550.0,350.0,200.0,2.0,400.0,0.005,1,0,0,0,1,0,0,0,0,0,0,1,True,4.1671249999999995e-09
10,11,1.601521965,562.5,3,2,400.0,437.5,200.0,3.0,500.0,0.02,0,1,0,0,1,0,0,0,0,0,0,1,True,7.37e-09
9,5,1.509440653,537.5,1,2,550.0,487.5,300.0,3.0,700.0,0.035,1,0,0,0,1,0,0,0,0,0,1,0,True,3.604e-09
3,5,2.48673878,437.5,1,4,462.5,512.5,300.0,3.0,500.0,0.025,0,0,0,1,0,0,0,1,0,1,0,0,False,0.0075235896
13,0,3.751401001,625.0,4,1,600.0,487.5,200.0,2.0,300.0,0.01,0,1,0,0,0,1,0,0,1,0,0,0,True,2.5155000000000003e-09
4,0,2.189470986,350.0,1,2,450.0,562.5,200.0,3.0,400.0,0.045,0,0,0,1,1,0,0,0,1,0,0,0,False,0.0073525023
0,11,2.937254057,562.5,1,3,425.0,487.5,200.0,5.0,900.0,0.015,1,0,0,0,0,1,0,0,0,0,1,0,True,2.065e-07
2,8,2.270018893,562.5,3,10,437.5,500.0,300.0,2.0,500.0,0.05,1,0,0,0,1,0,0,0,1,0,0,0,True,6.53225e-09
7,12,1.510414989,537.5,1,2,437.5,612.5,300.0,3.0,800.0,0.02,0,0,0,1,0,0,1,0,1,0,0,0,False,0.012036260225
10,6,1.765358185,512.5,2,6,587.5,450.0,300.0,4.0,1000.0,0.03,0,0,1,0,0,1,0,0,0,1,0,0,False,0.01006870735
11,3,4.179642646,437.5,6,3,437.5,337.5,200.0,4.0,700.0,0.005,1,0,0,0,0,0,0,1,0,0,0,1,True,4.144e-07
11,4,3.971316773,362.5,4,7,412.5,425.0,300.0,3.0,600.0,0.02,1,0,0,0,0,0,1,0,0,0,1,0,True,1.3695e-08
11,9,0.853157566,600.0,4,1,500.0,462.5,200.0,2.0,400.0,0.02,0,1,0,0,0,0,1,0,0,0,1,0,True,3.382500000000001e-12
8,5,3.034450242,487.5,5,6,337.5,487.5,300.0,3.0,600.0,0.045,0,1,0,0,0,1,0,0,0,0,0,1,True,1.014e-05
9,10,4.349049812,537.5,4,3,512.5,362.5,200.0,4.0,700.0,0.005,0,1,0,0,0,0,0,1,0,0,1,0,True,0.0002297001625
7,1,2.496501804,600.0,3,2,612.5,512.5,300.0,3.0,600.0,0.005,0,0,0,1,0,1,0,0,1,0,0,0,False,0.01655136725
0,7,5.077573931,562.5,2,3,425.0,325.0,300.0,4.0,700.0,0.02,0,0,1,0,0,1,0,0,0,0,1,0,False,0.01614943385
9,6,2.162105098,437.5,6,1,475.0,587.5,300.0,3.0,800.0,0.04,0,0,1,0,0,0,1,0,1,0,0,0,False,0.01173340035
6,7,1.927953832,312.5,7,6,612.5,437.5,300.0,2.0,500.0,0.045,0,0,1,0,0,0,0,1,1,0,0,0,False,0.00226979545
10,9,0.715322828,525.0,1,4,387.5,600.0,200.0,3.0,500.0,0.03,1,0,0,0,0,1,0,0,0,0,1,0,True,2.9282499999999997e-09
1,5,0.196366263,550.0,4,3,462.5,500.0,300.0,1.0,300.0,0.025,0,1,0,0,1,0,0,0,1,0,0,0,True,2.364e-18
2,3,0.216741016,562.5,1,7,625.0,450.0,100.0,1.0,100.0,0.03,1,0,0,0,1,0,0,0,0,0,1,0,True,2.9282499999999997e-09
5,12,3.825316768,462.5,1,4,387.5,362.5,300.0,4.0,900.0,0.045,1,0,0,0,0,0,1,0,0,0,1,0,True,4.953e-06
1,0,2.01325961,600.0,2,7,337.5,425.0,100.0,3.0,300.0,0.025,1,0,0,0,0,0,0,1,0,0,0,1,True,2.703e-09
0,11,1.711725058,375.0,1,2,350.0,400.0,200.0,5.0,800.0,0.015,0,0,1,0,0,0,0,1,1,0,0,0,False,0.00436263025
3,2,2.680517362,625.0,4,2,550.0,325.0,300.0,3.0,700.0,0.005,0,1,0,0,0,0,0,1,0,0,0,1,True,1.554e-05
8,0,3.802753222,562.5,3,3,412.5,512.5,400.0,3.0,700.0,0.005,1,0,0,0,0,1,0,0,0,0,1,0,True,1.4476250000000002e-07
3,11,2.573341566,500.0,1,2,475.0,337.5,200.0,3.0,500.0,0.05,0,0,0,1,1,0,0,0,0,0,0,1,False,0.019756221725
8,0,5.448811042,512.5,2,1,312.5,500.0,300.0,4.0,800.0,0.025,0,0,0,1,1,0,0,0,0,1,0,0,False,0.0358290852
7,3,2.298946961,625.0,4,2,550.0,587.5,400.0,3.0,800.0,0.045,0,1,0,0,0,0,1,0,0,0,0,1,True,3.497e-05
12,6,4.680455664,362.5,1,3,612.5,500.0,300.0,3.0,700.0,0.025,0,0,1,0,0,0,1,0,1,0,0,0,False,0.0145414644
13,6,3.195008205,512.5,3,3,312.5,312.5,300.0,3.0,500.0,0.045,1,0,0,0,0,0,0,1,0,1,0,0,True,5.856499999999999e-09
4,9,0.695621696,600.0,2,3,625.0,350.0,400.0,3.0,900.0,0.025,0,0,0,1,1,0,0,0,0,0,0,1,False,0.0115226028
0,5,4.558896313,312.5,1,3,487.5,412.5,300.0,4.0,600.0,0.005,0,1,0,0,0,1,0,0,1,0,0,0,True,0.000104548125
0,6,2.904531686,587.5,3,1,337.5,537.5,300.0,3.0,500.0,0.005,0,0,0,1,0,0,0,1,0,0,0,1,False,0.014504787175
0,1,15.51842714,387.5,1,1,625.0,400.0,300.0,5.0,900.0,0.035,1,0,0,0,0,0,0,1,0,0,0,1,False,0.0314598416
2,8,1.172138264,500.0,2,4,575.0,587.5,300.0,2.0,500.0,0.05,1,0,0,0,1,0,0,0,0,1,0,0,True,6.53225e-09
9,10,4.287430272,312.5,5,3,312.5,575.0,200.0,3.0,500.0,0.035,0,1,0,0,0,0,1,0,0,0,1,0,True,1e-05
0,1,3.150461412,612.5,4,1,525.0,487.5,100.0,3.0,300.0,0.01,0,1,0,0,0,0,1,0,0,1,0,0,True,2.8535e-10
7,6,1.015556819,412.5,4,6,387.5,462.5,300.0,3.0,700.0,0.05,0,0,1,0,1,0,0,0,0,0,1,0,False,0.004429179425
10,9,1.208566477,412.5,2,2,612.5,487.5,200.0,3.0,500.0,0.025,0,0,1,0,1,0,0,0,0,0,0,1,True,0.0006667866
4,7,2.382053478,487.5,2,10,587.5,337.5,300.0,1.0,300.0,0.045,0,0,1,0,0,0,1,0,0,1,0,0,True,0.0003641846
12,0,4.224109657,387.5,1,1,362.5,525.0,300.0,5.0,900.0,0.02,0,1,0,0,0,1,0,0,0,0,0,1,True,0.0005010049
7,13,1.53373566,437.5,1,1,525.0,625.0,400.0,3.0,1000.0,0.025,0,0,1,0,0,1,0,0,0,1,0,0,False,0.0081680904
13,8,4.455272237,625.0,5,5,550.0,425.0,300.0,2.0,600.0,0.03,0,1,0,0,1,0,0,0,0,1,0,0,True,6.4997075e-05
0,5,5.694512178,362.5,1,1,437.5,525.0,300.0,4.0,600.0,0.025,0,1,0,0,1,0,0,0,0,1,0,0,True,0.0003144825
2,0,2.644709298,587.5,3,2,462.5,600.0,100.0,2.0,200.0,0.025,1,0,0,0,1,0,0,0,0,0,1,0,True,2.703e-09
12,8,4.512340477,562.5,5,1,575.0,562.5,300.0,2.0,500.0,0.035,0,1,0,0,0,1,0,0,0,0,1,0,True,2.036e-05
10,8,5.908033867,612.5,3,1,625.0,612.5,300.0,4.0,800.0,0.005,1,0,0,0,1,0,0,0,0,1,0,0,True,6.426113749999999e-05
1,9,5.79200989,525.0,2,3,450.0,500.0,300.0,4.0,1000.0,0.05,1,0,0,0,0,0,0,1,0,0,1,0,True,0.0003954208
4,0,1.192729762,562.5,3,4,600.0,587.5,200.0,3.0,400.0,0.05,0,0,0,1,0,0,1,0,0,0,1,0,False,0.0039834719
0,6,1.870286415,375.0,3,1,450.0,500.0,200.0,4.0,600.0,0.01,0,0,1,0,1,0,0,0,0,0,0,1,False,0.00247154245
4,9,1.529289632,437.5,2,4,350.0,575.0,300.0,2.0,500.0,0.03,0,0,0,1,0,0,1,0,0,0,1,0,False,0.005101691075
